ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Has_child,Cluster,Age_group,Income_group,Seniority_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment
9215,1980,Postgraduate,Couple,1,0,12-12-2012,19,5,6,4,6,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Old customers,Frequent consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Biggest consumer
2286,1962,Graduate,Alone,1,1,10-09-2013,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Frequent consumer
1592,1970,Graduate,Couple,0,0,24-01-2014,25,0,4,6,5,1,0,0,1,1,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
367,1978,Undergraduate,Couple,1,0,19-02-2013,74,5,9,1,5,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
5234,1967,Undergraduate,Couple,1,1,11-07-2013,85,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Discovering customers,Low consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
9862,1969,Graduate,Couple,1,0,14-11-2013,37,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
9805,1953,Postgraduate,Couple,0,1,20-06-2013,65,4,6,2,10,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
6205,1967,Postgraduate,Alone,1,0,24-02-2014,13,3,2,1,3,5,0,0,0,0,0,0,3,11,1,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Low consumer
8442,1985,Postgraduate,Couple,2,0,04-09-2013,63,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer
7386,1976,Graduate,Alone,1,0,22-04-2013,83,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Non consumer,Low consumer,Frequent consumer,Low consumer,Low consumer
7215,1983,Graduate,Alone,0,0,12-03-2013,69,0,6,8,13,2,0,1,1,1,0,0,3,11,1,No child,No child,High potential,Adult,High income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
1491,1965,Undergraduate,Couple,0,0,18-02-2013,87,2,3,4,7,1,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
11071,1984,Graduate,Alone,0,0,21-04-2013,37,1,3,6,6,1,0,0,0,0,0,0,3,11,1,No child,No child,High potential,Adult,High income,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Non consumer,Biggest consumer
3381,1953,Postgraduate,Couple,1,1,08-06-2014,51,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Medium to high income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
11051,1956,Postgraduate,Couple,1,1,10-05-2014,72,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Senior,High income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
8026,1952,Graduate,Couple,0,1,30-09-2013,10,5,5,4,5,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
433,1958,Postgraduate,Alone,1,1,10-03-2013,42,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
9597,1969,Graduate,Couple,0,0,10-02-2014,10,1,7,2,9,4,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
5290,1964,Postgraduate,Couple,1,1,14-08-2013,51,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer
1685,1967,Postgraduate,Couple,0,0,17-03-2013,21,1,4,5,13,3,0,1,0,0,0,0,3,11,0,No child,No child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer
5342,1976,Undergraduate,Alone,1,0,08-08-2012,31,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Old customers,Non consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
9579,1959,Postgraduate,Couple,2,1,07-07-2013,61,3,2,2,2,8,0,0,0,0,0,0,3,11,0,3 children,Has child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer
7660,1973,Postgraduate,Alone,1,1,19-05-2014,37,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
1461,1965,Postgraduate,Alone,1,1,28-07-2013,74,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
821,1992,Postgraduate,Alone,0,0,19-10-2012,46,1,5,4,12,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
11084,1976,Postgraduate,Couple,0,1,14-11-2013,4,2,3,5,7,7,0,0,0,0,0,0,3,11,1,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
8690,1962,Graduate,Couple,0,0,19-04-2013,73,1,5,7,10,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
2937,1974,Postgraduate,Alone,0,1,28-08-2013,47,3,8,5,9,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
9701,1988,Graduate,Couple,1,0,19-03-2013,13,3,4,2,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer
9949,1976,Graduate,Couple,0,2,18-10-2012,36,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
10837,1975,Graduate,Couple,1,0,28-10-2012,47,1,2,0,3,6,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
3120,1981,Graduate,Couple,1,0,28-08-2013,49,1,1,0,2,8,0,0,0,0,0,1,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
5885,1973,Undergraduate,Couple,2,1,22-08-2012,94,7,4,1,4,8,0,0,0,0,0,0,3,11,0,3 children,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
4050,1966,Postgraduate,Couple,0,0,21-06-2014,65,1,2,1,4,3,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
3830,1953,Postgraduate,Couple,0,2,24-04-2014,59,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Senior,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7987,1969,Graduate,Couple,0,1,07-03-2014,96,4,8,1,6,6,0,1,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7798,1972,Undergraduate,Couple,0,1,14-12-2012,28,4,7,1,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
92,1988,Graduate,Alone,1,0,12-05-2014,12,4,3,0,4,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7055,1952,Postgraduate,Couple,0,1,09-10-2012,57,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Old customers,Biggest consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Biggest consumer
10240,1949,Graduate,Couple,0,0,19-02-2013,10,1,10,4,6,4,0,1,1,0,0,0,3,11,1,No child,No child,High potential,Senior,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
3025,1958,Graduate,Alone,0,1,08-07-2013,4,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Low consumer
9283,1978,Graduate,Alone,1,2,12-09-2013,49,1,0,0,3,4,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Adult,Medium to high income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Non consumer
9970,1977,Graduate,Couple,0,1,17-10-2013,3,1,1,1,6,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
2730,1955,Graduate,Alone,0,0,20-08-2013,64,1,3,4,10,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
2795,1958,Postgraduate,Alone,2,1,01-07-2013,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3 children,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
9260,1945,Postgraduate,Couple,0,0,05-11-2012,20,2,10,6,9,6,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
8182,1984,Graduate,Couple,1,0,05-01-2014,91,4,3,0,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer
10095,1975,Postgraduate,Alone,0,0,01-05-2013,9,1,5,4,10,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
4370,1966,Graduate,Couple,2,1,13-11-2013,83,3,2,0,4,6,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
10573,1953,Graduate,Alone,0,0,18-11-2013,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
3712,1959,Graduate,Alone,0,0,28-08-2013,63,1,3,2,6,4,0,1,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Low consumer
6637,1988,Graduate,Alone,0,0,02-11-2013,46,1,3,4,7,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Adult,Medium to high income,Discovering customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
3152,1957,Graduate,Couple,1,1,25-02-2014,84,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low income,New customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5610,1965,Graduate,Couple,1,1,21-04-2014,58,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer
6460,1982,Graduate,Couple,1,0,13-07-2013,78,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
1349,1970,Graduate,Couple,2,0,21-04-2014,4,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
1880,1959,Postgraduate,Couple,1,1,30-01-2014,17,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
641,1967,Graduate,Alone,0,1,04-04-2014,77,1,2,2,2,4,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Frequent consumer
8717,1975,Postgraduate,Couple,0,1,12-09-2012,56,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
10314,1948,Postgraduate,Couple,0,0,16-12-2012,79,1,9,10,5,4,0,1,0,1,0,0,3,11,1,No child,No child,High potential,Senior,High income,Old customers,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
10854,1970,Postgraduate,Couple,1,1,23-05-2014,90,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
10492,1959,Graduate,Couple,2,1,24-06-2014,96,1,0,0,3,2,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Non consumer,Low consumer
6935,1951,Undergraduate,Couple,0,0,01-12-2013,44,1,5,7,12,2,0,0,0,1,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Non consumer,Biggest consumer
7698,1976,Postgraduate,Couple,0,1,11-05-2014,81,1,4,1,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Low consumer
3559,1988,Undergraduate,Couple,1,0,10-05-2014,77,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Low consumer
10562,1946,Postgraduate,Couple,0,0,28-09-2013,21,1,6,4,13,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
10796,1984,Postgraduate,Couple,1,0,22-01-2014,16,1,1,1,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Frequent consumer,Low consumer,Low consumer,Non consumer,Non consumer,Frequent consumer
2563,1961,Undergraduate,Couple,0,0,15-06-2014,80,1,2,0,3,6,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low income,New customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Low consumer
3518,1983,Graduate,Couple,1,0,05-12-2012,45,1,1,1,2,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer
5823,1970,Postgraduate,Alone,0,1,08-03-2014,63,2,1,0,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
3934,1966,Graduate,Couple,0,1,02-08-2013,34,2,7,1,8,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
6982,1976,Graduate,Couple,0,0,19-03-2013,14,1,4,10,9,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
6431,1964,Postgraduate,Couple,1,1,23-02-2013,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
9733,1978,Undergraduate,Couple,1,0,09-09-2012,52,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Non consumer,Frequent consumer
5602,1989,Postgraduate,Couple,0,0,17-05-2013,98,1,8,7,12,3,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
1324,1988,Graduate,Couple,1,0,30-05-2013,93,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
326,1973,Graduate,Couple,1,1,18-02-2013,38,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7224,1977,Graduate,Couple,1,1,29-12-2013,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer
6999,1980,Postgraduate,Couple,0,0,13-05-2014,80,1,7,3,12,3,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Adult,High income,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
